
1. Graph gelesen

1 : 2 3 4
15 : 10 12 16
16 : 11 14 15

2515. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 15
11 : 6 9 16
12 : 7 13 15
13 : 8 12 16
14 : 9 15 16
15 : 10 12 14
16 : 11 13 14

2516. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 15
11 : 6 9 16
12 : 7 13 16
13 : 8 12 14
14 : 9 13 15
15 : 10 14 16
16 : 11 12 15

2517. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 15
11 : 6 9 16
12 : 7 13 16
13 : 8 12 15
14 : 9 15 16
15 : 10 13 14
16 : 11 12 14

2518. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 15
11 : 6 9 16
12 : 7 15 16
13 : 8 14 15
14 : 9 13 16
15 : 10 12 13
16 : 11 12 14

2519. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 15
11 : 6 9 16
12 : 7 15 16
13 : 8 14 16
14 : 9 13 15
15 : 10 12 14
16 : 11 12 13

2520. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 13
10 : 6 8 11
11 : 6 10 14
12 : 7 9 15
13 : 8 9 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

2521. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 13
10 : 6 8 14
11 : 6 14 15
12 : 7 9 15
13 : 8 9 16
14 : 10 11 16
15 : 11 12 16
16 : 13 14 15

2522. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 13
10 : 6 8 14
11 : 6 14 15
12 : 7 9 16
13 : 8 9 15
14 : 10 11 16
15 : 11 13 16
16 : 12 14 15

2523. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 13
10 : 6 8 14
11 : 6 15 16
12 : 7 9 15
13 : 8 9 16
14 : 10 15 16
15 : 11 12 14
16 : 11 13 14

2524. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 11
11 : 6 10 15
12 : 7 9 13
13 : 8 12 16
14 : 9 15 16
15 : 11 14 16
16 : 13 14 15

2525. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 11
11 : 6 10 15
12 : 7 9 15
13 : 8 14 16
14 : 9 13 16
15 : 11 12 16
16 : 13 14 15

2526. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 11
11 : 6 10 15
12 : 7 9 16
13 : 8 14 15
14 : 9 13 16
15 : 11 13 16
16 : 12 14 15

2527. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 11
11 : 6 10 15
12 : 7 9 16
13 : 8 14 16
14 : 9 13 15
15 : 11 14 16
16 : 12 13 15

2528. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 11
11 : 6 10 15
12 : 7 9 16
13 : 8 15 16
14 : 9 15 16
15 : 11 13 14
16 : 12 13 14

2529. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 12
11 : 6 15 16
12 : 7 9 10
13 : 8 15 16
14 : 9 15 16
15 : 11 13 14
16 : 11 13 14

2530. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 13
11 : 6 14 15
12 : 7 9 15
13 : 8 10 16
14 : 9 11 16
15 : 11 12 16
16 : 13 14 15

2531. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 13
11 : 6 14 15
12 : 7 9 16
13 : 8 10 15
14 : 9 11 16
15 : 11 13 16
16 : 12 14 15

2532. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 13
11 : 6 14 15
12 : 7 9 16
13 : 8 10 16
14 : 9 11 15
15 : 11 14 16
16 : 12 13 15

2533. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 13
11 : 6 15 16
12 : 7 9 15
13 : 8 10 14
14 : 9 13 16
15 : 11 12 16
16 : 11 14 15

2534. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 13
11 : 6 15 16
12 : 7 9 15
13 : 8 10 16
14 : 9 15 16
15 : 11 12 14
16 : 11 13 14

2535. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 14
11 : 6 13 15
12 : 7 9 15
13 : 8 11 16
14 : 9 10 16
15 : 11 12 16
16 : 13 14 15

2536. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 14
11 : 6 13 15
12 : 7 9 16
13 : 8 11 16
14 : 9 10 15
15 : 11 14 16
16 : 12 13 15

2537. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 14
11 : 6 14 15
12 : 7 9 16
13 : 8 15 16
14 : 9 10 11
15 : 11 13 16
16 : 12 13 15

2538. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 14
11 : 6 15 16
12 : 7 9 15
13 : 8 14 16
14 : 9 10 13
15 : 11 12 16
16 : 11 13 15

2539. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 14
11 : 6 15 16
12 : 7 9 15
13 : 8 15 16
14 : 9 10 16
15 : 11 12 13
16 : 11 13 14

2540. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 12 16
12 : 7 9 11
13 : 8 14 15
14 : 9 13 16
15 : 10 13 16
16 : 11 14 15

2541. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 12 16
12 : 7 9 11
13 : 8 14 16
14 : 9 13 15
15 : 10 14 16
16 : 11 13 15

2542. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 12 16
12 : 7 9 11
13 : 8 15 16
14 : 9 15 16
15 : 10 13 14
16 : 11 13 14

2543. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 13 14
12 : 7 9 15
13 : 8 11 16
14 : 9 11 16
15 : 10 12 16
16 : 13 14 15

2544. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 13 14
12 : 7 9 16
13 : 8 11 15
14 : 9 11 16
15 : 10 13 16
16 : 12 14 15

2545. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 13 14
12 : 7 9 16
13 : 8 11 16
14 : 9 11 15
15 : 10 14 16
16 : 12 13 15

2546. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 13 15
12 : 7 9 16
13 : 8 11 14
14 : 9 13 16
15 : 10 11 16
16 : 12 14 15

2547. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 13 15
12 : 7 9 16
13 : 8 11 16
14 : 9 15 16
15 : 10 11 14
16 : 12 13 14

2548. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 13 16
12 : 7 9 15
13 : 8 11 14
14 : 9 13 16
15 : 10 12 16
16 : 11 14 15

2549. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 13 16
12 : 7 9 16
13 : 8 11 14
14 : 9 13 15
15 : 10 14 16
16 : 11 12 15

2550. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 13 16
12 : 7 9 16
13 : 8 11 15
14 : 9 15 16
15 : 10 13 14
16 : 11 12 14

2551. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 14 15
12 : 7 9 13
13 : 8 12 16
14 : 9 11 16
15 : 10 11 16
16 : 13 14 15

2552. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 14 15
12 : 7 9 16
13 : 8 14 16
14 : 9 11 13
15 : 10 11 16
16 : 12 13 15

2553. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 14 15
12 : 7 9 16
13 : 8 15 16
14 : 9 11 16
15 : 10 11 13
16 : 12 13 14

2554. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 14 16
12 : 7 9 13
13 : 8 12 16
14 : 9 11 15
15 : 10 14 16
16 : 11 13 15

2555. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 14 16
12 : 7 9 15
13 : 8 14 16
14 : 9 11 13
15 : 10 12 16
16 : 11 13 15

2556. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 14 16
12 : 7 9 15
13 : 8 15 16
14 : 9 11 16
15 : 10 12 13
16 : 11 13 14

2557. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 14 16
12 : 7 9 16
13 : 8 14 15
14 : 9 11 13
15 : 10 13 16
16 : 11 12 15

2558. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 14 16
12 : 7 9 16
13 : 8 15 16
14 : 9 11 15
15 : 10 13 14
16 : 11 12 13

2559. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 15 16
12 : 7 9 13
13 : 8 12 16
14 : 9 15 16
15 : 10 11 14
16 : 11 13 14

2560. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 15 16
12 : 7 9 15
13 : 8 14 16
14 : 9 13 16
15 : 10 11 12
16 : 11 13 14

2561. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 15 16
12 : 7 9 16
13 : 8 14 15
14 : 9 13 16
15 : 10 11 13
16 : 11 12 14

2562. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 12 14
10 : 6 8 15
11 : 6 15 16
12 : 7 9 16
13 : 8 14 16
14 : 9 13 15
15 : 10 11 14
16 : 11 12 13

2563. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 11
11 : 6 10 15
12 : 7 14 15
13 : 8 9 16
14 : 9 12 16
15 : 11 12 16
16 : 13 14 15

2564. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 11
11 : 6 10 15
12 : 7 14 16
13 : 8 9 16
14 : 9 12 15
15 : 11 14 16
16 : 12 13 15

2565. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 11
11 : 6 10 15
12 : 7 15 16
13 : 8 9 14
14 : 9 13 16
15 : 11 12 16
16 : 12 14 15

2566. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 11
11 : 6 10 15
12 : 7 15 16
13 : 8 9 16
14 : 9 15 16
15 : 11 12 14
16 : 12 13 14

2567. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 12
11 : 6 14 15
12 : 7 10 15
13 : 8 9 16
14 : 9 11 16
15 : 11 12 16
16 : 13 14 15

2568. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 12
11 : 6 14 15
12 : 7 10 16
13 : 8 9 15
14 : 9 11 16
15 : 11 13 16
16 : 12 14 15

2569. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 12
11 : 6 14 15
12 : 7 10 16
13 : 8 9 16
14 : 9 11 15
15 : 11 14 16
16 : 12 13 15

2570. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 12
11 : 6 15 16
12 : 7 10 15
13 : 8 9 14
14 : 9 13 16
15 : 11 12 16
16 : 11 14 15

2571. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 12
11 : 6 15 16
12 : 7 10 15
13 : 8 9 16
14 : 9 15 16
15 : 11 12 14
16 : 11 13 14

2572. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 13
11 : 6 15 16
12 : 7 15 16
13 : 8 9 10
14 : 9 15 16
15 : 11 12 14
16 : 11 12 14

2573. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 14
11 : 6 12 15
12 : 7 11 15
13 : 8 9 16
14 : 9 10 16
15 : 11 12 16
16 : 13 14 15

2574. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 14
11 : 6 12 15
12 : 7 11 16
13 : 8 9 15
14 : 9 10 16
15 : 11 13 16
16 : 12 14 15

2575. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 14
11 : 6 12 15
12 : 7 11 16
13 : 8 9 16
14 : 9 10 15
15 : 11 14 16
16 : 12 13 15

2576. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 14
11 : 6 13 15
12 : 7 15 16
13 : 8 9 11
14 : 9 10 16
15 : 11 12 16
16 : 12 14 15

2577. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 14
11 : 6 14 15
12 : 7 15 16
13 : 8 9 16
14 : 9 10 11
15 : 11 12 16
16 : 12 13 15

2578. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 14
11 : 6 15 16
12 : 7 13 15
13 : 8 9 12
14 : 9 10 16
15 : 11 12 16
16 : 11 14 15

2579. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 14
11 : 6 15 16
12 : 7 14 15
13 : 8 9 16
14 : 9 10 12
15 : 11 12 16
16 : 11 13 15

2580. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 14
11 : 6 15 16
12 : 7 15 16
13 : 8 9 15
14 : 9 10 16
15 : 11 12 13
16 : 11 12 14

2581. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 13
12 : 7 11 16
13 : 8 9 11
14 : 9 15 16
15 : 10 14 16
16 : 12 14 15

2582. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 14
12 : 7 11 15
13 : 8 9 16
14 : 9 11 16
15 : 10 12 16
16 : 13 14 15

2583. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 14
12 : 7 11 16
13 : 8 9 15
14 : 9 11 16
15 : 10 13 16
16 : 12 14 15

2584. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 14
12 : 7 11 16
13 : 8 9 16
14 : 9 11 15
15 : 10 14 16
16 : 12 13 15

2585. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 15
12 : 7 11 14
13 : 8 9 16
14 : 9 12 16
15 : 10 11 16
16 : 13 14 15

2586. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 15
12 : 7 11 16
13 : 8 9 14
14 : 9 13 16
15 : 10 11 16
16 : 12 14 15

2587. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 15
12 : 7 11 16
13 : 8 9 16
14 : 9 15 16
15 : 10 11 14
16 : 12 13 14

2588. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 16
12 : 7 11 14
13 : 8 9 15
14 : 9 12 16
15 : 10 13 16
16 : 11 14 15

2589. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 16
12 : 7 11 14
13 : 8 9 16
14 : 9 12 15
15 : 10 14 16
16 : 11 13 15

2590. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 16
12 : 7 11 15
13 : 8 9 14
14 : 9 13 16
15 : 10 12 16
16 : 11 14 15

2591. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 16
12 : 7 11 15
13 : 8 9 16
14 : 9 15 16
15 : 10 12 14
16 : 11 13 14

2592. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 16
12 : 7 11 16
13 : 8 9 14
14 : 9 13 15
15 : 10 14 16
16 : 11 12 15

2593. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 12 16
12 : 7 11 16
13 : 8 9 15
14 : 9 15 16
15 : 10 13 14
16 : 11 12 14

2594. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
11 : 6 13 14
12 : 7 15 16
13 : 8 9 11
14 : 9 11 16
15 : 10 12 16
16 : 12 14 15

2595. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 13 14
10 : 6 8 15
