
1. Graph gelesen

1 : 2 3 4 5 6
7 : 2 8 9 10 11
8 : 3 5 7 11 12
9 : 3 6 7 10 12
10 : 4 6 7 9 11
11 : 4 7 8 10 12
12 : 5 6 8 9 11

3003. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 9 10 11
8 : 3 5 7 11 12
9 : 3 6 7 11 12
10 : 4 6 7 11 12
11 : 4 7 8 9 10
12 : 5 6 8 9 10

3004. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 9 10 12
8 : 3 5 7 9 11
9 : 3 6 7 8 11
10 : 4 6 7 11 12
11 : 4 8 9 10 12
12 : 5 6 7 10 11

3005. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 9 10 12
8 : 3 5 7 10 11
9 : 3 6 7 11 12
10 : 4 6 7 8 11
11 : 4 8 9 10 12
12 : 5 6 7 9 11

3006. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 9 10 12
8 : 3 5 7 11 12
9 : 3 6 7 10 11
10 : 4 6 7 9 11
11 : 4 8 9 10 12
12 : 5 6 7 8 11

3007. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 9 11 12
8 : 3 5 7 9 10
9 : 3 6 7 8 11
10 : 4 6 8 11 12
11 : 4 7 9 10 12
12 : 5 6 7 10 11

3008. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 9 11 12
8 : 3 5 7 9 11
9 : 3 6 7 8 10
10 : 4 6 9 11 12
11 : 4 7 8 10 12
12 : 5 6 7 10 11

3009. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 9 11 12
8 : 3 5 7 10 11
9 : 3 6 7 10 11
10 : 4 6 8 9 12
11 : 4 7 8 9 12
12 : 5 6 7 10 11

3010. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 9 11 12
8 : 3 5 7 10 11
9 : 3 6 7 10 12
10 : 4 6 8 9 11
11 : 4 7 8 10 12
12 : 5 6 7 9 11

3011. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 9 11 12
8 : 3 5 7 10 11
9 : 3 6 7 11 12
10 : 4 6 8 11 12
11 : 4 7 8 9 10
12 : 5 6 7 9 10

3012. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 9 11 12
8 : 3 5 7 10 12
9 : 3 6 7 10 11
10 : 4 6 8 9 11
11 : 4 7 9 10 12
12 : 5 6 7 8 11

3013. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 9 11 12
8 : 3 5 7 11 12
9 : 3 6 7 10 11
10 : 4 6 9 11 12
11 : 4 7 8 9 10
12 : 5 6 7 8 10

3014. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 10 11 12
8 : 3 5 7 9 10
9 : 3 6 8 11 12
10 : 4 6 7 8 11
11 : 4 7 9 10 12
12 : 5 6 7 9 11

3015. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 10 11 12
8 : 3 5 7 9 11
9 : 3 6 8 10 11
10 : 4 6 7 9 12
11 : 4 7 8 9 12
12 : 5 6 7 10 11

3016. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 10 11 12
8 : 3 5 7 9 11
9 : 3 6 8 10 12
10 : 4 6 7 9 11
11 : 4 7 8 10 12
12 : 5 6 7 9 11

3017. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 10 11 12
8 : 3 5 7 9 11
9 : 3 6 8 11 12
10 : 4 6 7 11 12
11 : 4 7 8 9 10
12 : 5 6 7 9 10

3018. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 10 11 12
8 : 3 5 7 9 12
9 : 3 6 8 10 11
10 : 4 6 7 9 11
11 : 4 7 9 10 12
12 : 5 6 7 8 11

3019. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 10 11 12
8 : 3 5 7 10 11
9 : 3 6 10 11 12
10 : 4 6 7 8 9
11 : 4 7 8 9 12
12 : 5 6 7 9 11

3020. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 8 10 11 12
8 : 3 5 7 11 12
9 : 3 6 10 11 12
10 : 4 6 7 9 11
11 : 4 7 8 9 10
12 : 5 6 7 8 9

3021. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 9 10 11 12
8 : 3 5 9 10 11
9 : 3 6 7 8 11
10 : 4 6 7 8 12
11 : 4 7 8 9 12
12 : 5 6 7 10 11

3022. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 9 10 11 12
8 : 3 5 9 10 11
9 : 3 6 7 8 12
10 : 4 6 7 8 11
11 : 4 7 8 10 12
12 : 5 6 7 9 11

3023. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 9 10 11 12
8 : 3 5 9 10 12
9 : 3 6 7 8 11
10 : 4 6 7 8 11
11 : 4 7 9 10 12
12 : 5 6 7 8 11

3024. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 9 10 11 12
8 : 3 5 9 11 12
9 : 3 6 7 8 10
10 : 4 6 7 9 11
11 : 4 7 8 10 12
12 : 5 6 7 8 11

3025. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 9 10 11 12
8 : 3 5 9 11 12
9 : 3 6 7 8 11
10 : 4 6 7 11 12
11 : 4 7 8 9 10
12 : 5 6 7 8 10

3026. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 9 10 11 12
8 : 3 5 10 11 12
9 : 3 6 7 10 11
10 : 4 6 7 8 9
11 : 4 7 8 9 12
12 : 5 6 7 8 11

3027. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 9 10 12
7 : 2 9 10 11 12
8 : 3 5 10 11 12
9 : 3 6 7 11 12
10 : 4 6 7 8 11
11 : 4 7 8 9 10
12 : 5 6 7 8 9

3028. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 8 9 10 11
8 : 3 5 7 9 10
9 : 3 7 8 11 12
10 : 4 6 7 8 12
11 : 4 6 7 9 12
12 : 5 6 9 10 11

3029. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 8 9 10 11
8 : 3 5 7 9 12
9 : 3 7 8 10 11
10 : 4 6 7 9 12
11 : 4 6 7 9 12
12 : 5 6 8 10 11

3030. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 8 9 10 11
8 : 3 5 7 9 12
9 : 3 7 8 10 12
10 : 4 6 7 9 11
11 : 4 6 7 10 12
12 : 5 6 8 9 11

3031. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 8 9 10 11
8 : 3 5 7 10 12
9 : 3 7 10 11 12
10 : 4 6 7 8 9
11 : 4 6 7 9 12
12 : 5 6 8 9 11

3032. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 8 9 10 12
8 : 3 5 7 9 10
9 : 3 7 8 11 12
10 : 4 6 7 8 11
11 : 4 6 9 10 12
12 : 5 6 7 9 11

3033. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 8 9 10 12
8 : 3 5 7 9 11
9 : 3 7 8 10 11
10 : 4 6 7 9 12
11 : 4 6 8 9 12
12 : 5 6 7 10 11

3034. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 8 9 10 12
8 : 3 5 7 9 11
9 : 3 7 8 10 12
10 : 4 6 7 9 11
11 : 4 6 8 10 12
12 : 5 6 7 9 11

3035. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 8 9 10 12
8 : 3 5 7 9 11
9 : 3 7 8 11 12
10 : 4 6 7 11 12
11 : 4 6 8 9 10
12 : 5 6 7 9 10

3036. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 8 9 10 12
8 : 3 5 7 9 12
9 : 3 7 8 10 11
10 : 4 6 7 9 11
11 : 4 6 9 10 12
12 : 5 6 7 8 11

3037. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 8 9 10 12
8 : 3 5 7 10 11
9 : 3 7 10 11 12
10 : 4 6 7 8 9
11 : 4 6 8 9 12
12 : 5 6 7 9 11

3038. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 8 9 10 12
8 : 3 5 7 11 12
9 : 3 7 10 11 12
10 : 4 6 7 9 11
11 : 4 6 8 9 10
12 : 5 6 7 8 9

3039. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 8 10 11 12
8 : 3 5 7 9 10
9 : 3 8 10 11 12
10 : 4 6 7 8 9
11 : 4 6 7 9 12
12 : 5 6 7 9 11

3040. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 9 10 11 12
8 : 3 5 9 10 11
9 : 3 7 8 10 12
10 : 4 6 7 8 9
11 : 4 6 7 8 12
12 : 5 6 7 9 11

3041. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 9 10 11 12
8 : 3 5 9 10 12
9 : 3 7 8 10 11
10 : 4 6 7 8 9
11 : 4 6 7 9 12
12 : 5 6 7 8 11

3042. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 9 10 11 12
8 : 3 5 9 10 12
9 : 3 7 8 11 12
10 : 4 6 7 8 11
11 : 4 6 7 9 10
12 : 5 6 7 8 9

3043. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 6 8 12
6 : 1 5 10 11 12
7 : 2 9 10 11 12
8 : 3 5 10 11 12
9 : 3 7 10 11 12
10 : 4 6 7 8 9
11 : 4 6 7 8 9
12 : 5 6 7 8 9

3044. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 9 10
7 : 2 6 8 11 12
8 : 3 5 6 7 12
9 : 3 5 6 11 12
10 : 4 5 6 11 12
11 : 4 7 9 10 12
12 : 7 8 9 10 11

3045. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 9 10
7 : 2 6 10 11 12
8 : 3 5 6 11 12
9 : 3 5 6 11 12
10 : 4 5 6 7 12
11 : 4 7 8 9 12
12 : 7 8 9 10 11

3046. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 9 11
7 : 2 6 8 10 12
8 : 3 5 6 7 12
9 : 3 5 6 11 12
10 : 4 5 7 11 12
11 : 4 6 9 10 12
12 : 7 8 9 10 11

3047. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 9 11
7 : 2 6 8 11 12
8 : 3 5 6 7 12
9 : 3 5 6 10 12
10 : 4 5 9 11 12
11 : 4 6 7 10 12
12 : 7 8 9 10 11

3048. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 9 11
7 : 2 6 10 11 12
8 : 3 5 6 10 12
9 : 3 5 6 11 12
10 : 4 5 7 8 12
11 : 4 6 7 9 12
12 : 7 8 9 10 11

3049. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 9 12
7 : 2 6 8 10 11
8 : 3 5 6 7 12
9 : 3 5 6 11 12
10 : 4 5 7 11 12
11 : 4 7 9 10 12
12 : 6 8 9 10 11

3050. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 9 12
7 : 2 6 8 10 12
8 : 3 5 6 7 11
9 : 3 5 6 11 12
10 : 4 5 7 11 12
11 : 4 8 9 10 12
12 : 6 7 9 10 11

3051. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 9 12
7 : 2 6 8 11 12
8 : 3 5 6 7 10
9 : 3 5 6 11 12
10 : 4 5 8 11 12
11 : 4 7 9 10 12
12 : 6 7 9 10 11

3052. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 9 12
7 : 2 6 8 11 12
8 : 3 5 6 7 11
9 : 3 5 6 10 12
10 : 4 5 9 11 12
11 : 4 7 8 10 12
12 : 6 7 9 10 11

3053. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 9 12
7 : 2 6 10 11 12
8 : 3 5 6 10 11
9 : 3 5 6 11 12
10 : 4 5 7 8 12
11 : 4 7 8 9 12
12 : 6 7 9 10 11

3054. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 9 12
7 : 2 6 10 11 12
8 : 3 5 6 10 12
9 : 3 5 6 11 12
10 : 4 5 7 8 11
11 : 4 7 9 10 12
12 : 6 7 8 9 11

3055. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 9 12
7 : 2 6 10 11 12
8 : 3 5 6 11 12
9 : 3 5 6 11 12
10 : 4 5 7 11 12
11 : 4 7 8 9 10
12 : 6 7 8 9 10

3056. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 11
7 : 2 6 8 11 12
8 : 3 5 6 7 12
9 : 3 5 10 11 12
10 : 4 5 6 9 12
11 : 4 6 7 9 12
12 : 7 8 9 10 11

3057. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 11
7 : 2 6 9 10 12
8 : 3 5 6 11 12
9 : 3 5 7 11 12
10 : 4 5 6 7 12
11 : 4 6 8 9 12
12 : 7 8 9 10 11

3058. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 11
7 : 2 6 9 11 12
8 : 3 5 6 9 12
9 : 3 5 7 8 12
10 : 4 5 6 11 12
11 : 4 6 7 10 12
12 : 7 8 9 10 11

3059. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 11
7 : 2 6 9 11 12
8 : 3 5 6 10 12
9 : 3 5 7 11 12
10 : 4 5 6 8 12
11 : 4 6 7 9 12
12 : 7 8 9 10 11

3060. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 11
7 : 2 6 9 11 12
8 : 3 5 6 11 12
9 : 3 5 7 10 12
10 : 4 5 6 9 12
11 : 4 6 7 8 12
12 : 7 8 9 10 11

3061. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 11
7 : 2 6 10 11 12
8 : 3 5 6 9 12
9 : 3 5 8 11 12
10 : 4 5 6 7 12
11 : 4 6 7 9 12
12 : 7 8 9 10 11

3062. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 12
7 : 2 6 8 11 12
8 : 3 5 6 7 9
9 : 3 5 8 11 12
10 : 4 5 6 11 12
11 : 4 7 9 10 12
12 : 6 7 9 10 11

3063. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 12
7 : 2 6 8 11 12
8 : 3 5 6 7 11
9 : 3 5 10 11 12
10 : 4 5 6 9 12
11 : 4 7 8 9 12
12 : 6 7 9 10 11

3064. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 12
7 : 2 6 9 10 12
8 : 3 5 6 11 12
9 : 3 5 7 11 12
10 : 4 5 6 7 11
11 : 4 8 9 10 12
12 : 6 7 8 9 11

3065. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 12
7 : 2 6 9 11 12
8 : 3 5 6 9 11
9 : 3 5 7 8 12
10 : 4 5 6 11 12
11 : 4 7 8 10 12
12 : 6 7 9 10 11

3066. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 12
7 : 2 6 9 11 12
8 : 3 5 6 9 12
9 : 3 5 7 8 11
10 : 4 5 6 11 12
11 : 4 7 9 10 12
12 : 6 7 8 10 11

3067. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 12
7 : 2 6 9 11 12
8 : 3 5 6 11 12
9 : 3 5 7 10 11
10 : 4 5 6 9 12
11 : 4 7 8 9 12
12 : 6 7 8 10 11

3068. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 12
7 : 2 6 9 11 12
8 : 3 5 6 11 12
9 : 3 5 7 10 12
10 : 4 5 6 9 11
11 : 4 7 8 10 12
12 : 6 7 8 9 11

3069. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 12
7 : 2 6 9 11 12
8 : 3 5 6 11 12
9 : 3 5 7 11 12
10 : 4 5 6 11 12
11 : 4 7 8 9 10
12 : 6 7 8 9 10

3070. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 12
7 : 2 6 10 11 12
8 : 3 5 6 9 12
9 : 3 5 8 11 12
10 : 4 5 6 7 11
11 : 4 7 9 10 12
12 : 6 7 8 9 11

3071. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 10 12
7 : 2 6 10 11 12
8 : 3 5 6 11 12
9 : 3 5 10 11 12
10 : 4 5 6 7 9
11 : 4 7 8 9 12
12 : 6 7 8 9 11

3072. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 11 12
7 : 2 6 8 11 12
8 : 3 5 6 7 12
9 : 3 5 10 11 12
10 : 4 5 9 11 12
11 : 4 6 7 9 10
12 : 6 7 8 9 10

3073. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 11 12
7 : 2 6 9 11 12
8 : 3 5 6 10 12
9 : 3 5 7 11 12
10 : 4 5 8 11 12
11 : 4 6 7 9 10
12 : 6 7 8 9 10

3074. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 11 12
7 : 2 6 10 11 12
8 : 3 5 6 9 12
9 : 3 5 8 11 12
10 : 4 5 7 11 12
11 : 4 6 7 9 10
12 : 6 7 8 9 10

3075. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 7 8 11 12
7 : 2 6 10 11 12
8 : 3 5 6 11 12
9 : 3 5 10 11 12
10 : 4 5 7 9 12
11 : 4 6 7 8 9
12 : 6 7 8 9 10

3076. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 8 9 10 11
7 : 2 8 9 11 12
8 : 3 5 6 7 12
9 : 3 5 6 7 12
10 : 4 5 6 11 12
11 : 4 6 7 10 12
12 : 7 8 9 10 11

3077. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 8 9 10 11
7 : 2 8 10 11 12
8 : 3 5 6 7 12
9 : 3 5 6 11 12
10 : 4 5 6 7 12
11 : 4 6 7 9 12
12 : 7 8 9 10 11

3078. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 8 9 10 12
7 : 2 8 9 11 12
8 : 3 5 6 7 11
9 : 3 5 6 7 12
10 : 4 5 6 11 12
11 : 4 7 8 10 12
12 : 6 7 9 10 11

3079. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 10 11
5 : 1 2 8 9 10
6 : 1 8 9 10 12
7 : 2 8 10 11 12
8 : 3 5 6 7 11
