
1. Graph gelesen

1 : 2 3 4 5
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 9 11 12
7 : 3 4 5 11
8 : 3 5 10 12
9 : 4 6 10 12
10 : 5 8 9 11
11 : 6 7 10 12
12 : 6 8 9 11

909. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 9 11 12
7 : 3 4 5 11
8 : 3 5 11 12
9 : 4 6 10 12
10 : 5 9 11 12
11 : 6 7 8 10
12 : 6 8 9 10

910. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 10 11 12
7 : 3 4 5 11
8 : 3 5 9 12
9 : 4 8 10 11
10 : 5 6 9 12
11 : 6 7 9 12
12 : 6 8 10 11

911. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 10 11 12
7 : 3 4 5 11
8 : 3 5 9 12
9 : 4 8 10 12
10 : 5 6 9 11
11 : 6 7 10 12
12 : 6 8 9 11

912. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 10 11 12
7 : 3 4 5 11
8 : 3 5 9 12
9 : 4 8 11 12
10 : 5 6 11 12
11 : 6 7 9 10
12 : 6 8 9 10

913. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 10 11 12
7 : 3 4 5 11
8 : 3 5 10 12
9 : 4 10 11 12
10 : 5 6 8 9
11 : 6 7 9 12
12 : 6 8 9 11

914. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 7 10 12
7 : 3 4 5 6
8 : 3 9 10 11
9 : 4 8 11 12
10 : 5 6 8 12
11 : 5 8 9 12
12 : 6 9 10 11

915. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 7 10 12
7 : 3 4 5 6
8 : 3 9 11 12
9 : 4 8 11 12
10 : 5 6 11 12
11 : 5 8 9 10
12 : 6 8 9 10

916. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 7 10 12
7 : 3 4 5 6
8 : 3 10 11 12
9 : 4 10 11 12
10 : 5 6 8 9
11 : 5 8 9 12
12 : 6 8 9 11

917. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 9 10
7 : 3 4 5 11
8 : 3 6 10 12
9 : 4 6 11 12
10 : 5 6 8 12
11 : 5 7 9 12
12 : 8 9 10 11

918. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 9 10
7 : 3 4 5 12
8 : 3 6 10 11
9 : 4 6 11 12
10 : 5 6 8 12
11 : 5 8 9 12
12 : 7 9 10 11

919. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 9 10
7 : 3 4 5 12
8 : 3 6 10 12
9 : 4 6 11 12
10 : 5 6 8 11
11 : 5 9 10 12
12 : 7 8 9 11

920. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 9 10
7 : 3 4 5 12
8 : 3 6 11 12
9 : 4 6 11 12
10 : 5 6 11 12
11 : 5 8 9 10
12 : 7 8 9 10

921. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 9 12
7 : 3 4 5 10
8 : 3 6 11 12
9 : 4 6 11 12
10 : 5 7 11 12
11 : 5 8 9 10
12 : 6 8 9 10

922. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 9 12
7 : 3 4 5 12
8 : 3 6 10 11
9 : 4 6 10 11
10 : 5 8 9 12
11 : 5 8 9 12
12 : 6 7 10 11

923. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 9 12
7 : 3 4 5 12
8 : 3 6 10 11
9 : 4 6 10 12
10 : 5 8 9 11
11 : 5 8 10 12
12 : 6 7 9 11

924. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 11
7 : 3 4 5 9
8 : 3 6 10 12
9 : 4 7 11 12
10 : 5 6 8 12
11 : 5 6 9 12
12 : 8 9 10 11

925. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 11
7 : 3 4 5 12
8 : 3 6 9 10
9 : 4 8 11 12
10 : 5 6 8 12
11 : 5 6 9 12
12 : 7 9 10 11

926. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 11
7 : 3 4 5 12
8 : 3 6 9 12
9 : 4 8 10 11
10 : 5 6 9 12
11 : 5 6 9 12
12 : 7 8 10 11

927. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 11
7 : 3 4 5 12
8 : 3 6 9 12
9 : 4 8 10 12
10 : 5 6 9 11
11 : 5 6 10 12
12 : 7 8 9 11

928. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 11
7 : 3 4 5 12
8 : 3 6 10 12
9 : 4 10 11 12
10 : 5 6 8 9
11 : 5 6 9 12
12 : 7 8 9 11

929. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 9
8 : 3 6 10 11
9 : 4 7 11 12
10 : 5 6 8 12
11 : 5 8 9 12
12 : 6 9 10 11

930. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 9
8 : 3 6 11 12
9 : 4 7 10 12
10 : 5 6 9 11
11 : 5 8 10 12
12 : 6 8 9 11

931. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 9
8 : 3 6 11 12
9 : 4 7 11 12
10 : 5 6 11 12
11 : 5 8 9 10
12 : 6 8 9 10

932. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 10
8 : 3 6 9 11
9 : 4 8 11 12
10 : 5 6 7 12
11 : 5 8 9 12
12 : 6 9 10 11

933. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 11
8 : 3 6 9 10
9 : 4 8 11 12
10 : 5 6 8 12
11 : 5 7 9 12
12 : 6 9 10 11

934. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 11
8 : 3 6 9 12
9 : 4 8 10 12
10 : 5 6 9 11
11 : 5 7 10 12
12 : 6 8 9 11

935. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 12
8 : 3 6 9 10
9 : 4 8 11 12
10 : 5 6 8 11
11 : 5 9 10 12
12 : 6 7 9 11

936. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 12
8 : 3 6 9 11
9 : 4 8 10 11
10 : 5 6 9 12
11 : 5 8 9 12
12 : 6 7 10 11

937. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 12
8 : 3 6 9 11
9 : 4 8 10 12
10 : 5 6 9 11
11 : 5 8 10 12
12 : 6 7 9 11

938. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 12
8 : 3 6 9 11
9 : 4 8 11 12
10 : 5 6 11 12
11 : 5 8 9 10
12 : 6 7 9 10

939. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 12
8 : 3 6 9 12
9 : 4 8 10 11
10 : 5 6 9 11
11 : 5 9 10 12
12 : 6 7 8 11

940. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 12
8 : 3 6 10 11
9 : 4 10 11 12
10 : 5 6 8 9
11 : 5 8 9 12
12 : 6 7 9 11

941. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 8 10 12
7 : 3 4 5 12
8 : 3 6 11 12
9 : 4 10 11 12
10 : 5 6 9 11
11 : 5 8 9 10
12 : 6 7 8 9

942. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 11 12
7 : 3 4 5 10
8 : 3 9 11 12
9 : 4 8 11 12
10 : 5 6 7 12
11 : 5 6 8 9
12 : 6 8 9 10

943. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 11 12
7 : 3 4 5 12
8 : 3 9 10 11
9 : 4 8 10 12
10 : 5 6 8 9
11 : 5 6 8 12
12 : 6 7 9 11

944. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 11 12
7 : 3 4 5 12
8 : 3 9 10 12
9 : 4 8 11 12
10 : 5 6 8 11
11 : 5 6 9 10
12 : 6 7 8 9

945. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 11 12
7 : 3 4 5 12
8 : 3 10 11 12
9 : 4 10 11 12
10 : 5 6 8 9
11 : 5 6 8 9
12 : 6 7 8 9

946. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 9 10
7 : 3 4 11 12
8 : 3 5 6 11
9 : 4 5 6 12
10 : 5 6 11 12
11 : 7 8 10 12
12 : 7 9 10 11

947. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 9 11
7 : 3 4 10 11
8 : 3 5 6 12
9 : 4 5 6 12
10 : 5 7 11 12
11 : 6 7 10 12
12 : 8 9 10 11

948. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 9 11
7 : 3 4 10 12
8 : 3 5 6 11
9 : 4 5 6 12
10 : 5 7 11 12
11 : 6 8 10 12
12 : 7 9 10 11

949. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 10 11
8 : 3 5 6 12
9 : 4 5 11 12
10 : 5 6 7 12
11 : 6 7 9 12
12 : 8 9 10 11

950. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 10 12
8 : 3 5 6 11
9 : 4 5 11 12
10 : 5 6 7 12
11 : 6 8 9 12
12 : 7 9 10 11

951. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 10 12
8 : 3 5 6 12
9 : 4 5 11 12
10 : 5 6 7 11
11 : 6 9 10 12
12 : 7 8 9 11

952. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 11
9 : 4 5 10 12
10 : 5 6 9 12
11 : 6 7 8 12
12 : 7 9 10 11

953. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 12
9 : 4 5 10 11
10 : 5 6 9 12
11 : 6 7 9 12
12 : 7 8 10 11

954. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 12
9 : 4 5 10 12
10 : 5 6 9 11
11 : 6 7 10 12
12 : 7 8 9 11

955. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 12
9 : 4 5 11 12
10 : 5 6 11 12
11 : 6 7 9 10
12 : 7 8 9 10

956. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 10
9 : 4 5 11 12
10 : 5 7 8 12
11 : 6 7 9 12
12 : 6 9 10 11

957. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 11
9 : 4 5 10 12
10 : 5 7 9 12
11 : 6 7 8 12
12 : 6 9 10 11

958. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 12
9 : 4 5 10 11
10 : 5 7 9 12
11 : 6 7 9 12
12 : 6 8 10 11

959. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 12
9 : 4 5 10 12
10 : 5 7 9 11
11 : 6 7 10 12
12 : 6 8 9 11

960. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 12
9 : 4 5 11 12
10 : 5 7 11 12
11 : 6 7 9 10
12 : 6 8 9 10

961. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 3 5 6 10
9 : 4 5 10 11
10 : 5 8 9 12
11 : 6 7 9 12
12 : 6 7 10 11

962. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 3 5 6 10
9 : 4 5 11 12
10 : 5 8 11 12
11 : 6 7 9 10
12 : 6 7 9 10

963. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 3 5 6 11
9 : 4 5 10 12
10 : 5 9 11 12
11 : 6 7 8 10
12 : 6 7 9 10

964. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 10 11 12
7 : 3 4 8 11
8 : 3 5 7 12
9 : 4 5 10 11
10 : 5 6 9 12
11 : 6 7 9 12
12 : 6 8 10 11

965. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 10 11 12
7 : 3 4 8 11
8 : 3 5 7 12
9 : 4 5 10 12
10 : 5 6 9 11
11 : 6 7 10 12
12 : 6 8 9 11

966. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 10 11 12
7 : 3 4 10 11
8 : 3 5 9 11
9 : 4 5 8 12
10 : 5 6 7 12
11 : 6 7 8 12
12 : 6 9 10 11

967. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 10 11 12
7 : 3 4 10 11
8 : 3 5 10 12
9 : 4 5 11 12
10 : 5 6 7 8
11 : 6 7 9 12
12 : 6 8 9 11

968. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 10 11 12
7 : 3 4 10 11
8 : 3 5 11 12
9 : 4 5 11 12
10 : 5 6 7 12
11 : 6 7 8 9
12 : 6 8 9 10

969. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 10 11 12
7 : 3 4 11 12
8 : 3 5 9 11
9 : 4 5 8 12
10 : 5 6 11 12
11 : 6 7 8 10
12 : 6 7 9 10

970. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 10 11 12
7 : 3 4 11 12
8 : 3 5 10 11
9 : 4 5 10 12
10 : 5 6 8 9
11 : 6 7 8 12
12 : 6 7 9 11

971. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 10 11 12
7 : 3 4 11 12
8 : 3 5 10 11
9 : 4 5 11 12
10 : 5 6 8 12
11 : 6 7 8 9
12 : 6 7 9 10

972. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 11
7 : 3 4 9 10
8 : 3 5 6 12
9 : 4 7 11 12
10 : 5 6 7 12
11 : 5 6 9 12
12 : 8 9 10 11

973. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 11
7 : 3 4 9 12
8 : 3 5 6 12
9 : 4 7 10 11
10 : 5 6 9 12
11 : 5 6 9 12
12 : 7 8 10 11

974. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 11
7 : 3 4 10 12
8 : 3 5 6 9
9 : 4 8 11 12
10 : 5 6 7 12
11 : 5 6 9 12
12 : 7 9 10 11

975. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 11
7 : 3 4 10 12
8 : 3 5 6 12
9 : 4 10 11 12
10 : 5 6 7 9
11 : 5 6 9 12
12 : 7 8 9 11

976. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 12
7 : 3 4 9 10
8 : 3 5 6 11
9 : 4 7 11 12
10 : 5 6 7 12
11 : 5 8 9 12
12 : 6 9 10 11

977. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 12
7 : 3 4 9 11
8 : 3 5 6 11
9 : 4 7 10 12
10 : 5 6 9 12
11 : 5 7 8 12
12 : 6 9 10 11

978. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 12
7 : 3 4 9 11
8 : 3 5 6 12
9 : 4 7 10 12
10 : 5 6 9 11
11 : 5 7 10 12
12 : 6 8 9 11

979. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 12
7 : 3 4 9 11
8 : 3 5 6 12
9 : 4 7 11 12
10 : 5 6 11 12
11 : 5 7 9 10
12 : 6 8 9 10

980. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 12
7 : 3 4 10 11
8 : 3 5 6 9
9 : 4 8 11 12
10 : 5 6 7 12
11 : 5 7 9 12
12 : 6 9 10 11

981. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 12
7 : 3 4 10 11
8 : 3 5 6 12
9 : 4 10 11 12
10 : 5 6 7 9
11 : 5 7 9 12
12 : 6 8 9 11

982. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 12
7 : 3 4 11 12
8 : 3 5 6 9
9 : 4 8 10 11
10 : 5 6 9 12
11 : 5 7 9 12
12 : 6 7 10 11

983. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 12
7 : 3 4 11 12
8 : 3 5 6 9
9 : 4 8 11 12
10 : 5 6 11 12
11 : 5 7 9 10
12 : 6 7 9 10

984. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 12
7 : 3 4 11 12
8 : 3 5 6 10
9 : 4 10 11 12
10 : 5 6 8 9
11 : 5 7 9 12
12 : 6 7 9 11

985. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 8 10 12
7 : 3 4 11 12
8 : 3 5 6 11
9 : 4 10 11 12
10 : 5 6 9 12
11 : 5 7 8 9
12 : 6 7 9 10

986. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 9 10 11
7 : 3 4 10 11
8 : 3 5 9 12
9 : 4 6 8 12
10 : 5 6 7 12
11 : 5 6 7 12
12 : 8 9 10 11

987. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 9 10 11
7 : 3 4 10 12
8 : 3 5 9 11
9 : 4 6 8 12
10 : 5 6 7 12
11 : 5 6 8 12
12 : 7 9 10 11

988. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 9 10 11
7 : 3 4 10 12
8 : 3 5 9 12
9 : 4 6 8 12
10 : 5 6 7 11
11 : 5 6 10 12
12 : 7 8 9 11

989. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 9 10 11
7 : 3 4 10 12
8 : 3 5 10 12
9 : 4 6 11 12
10 : 5 6 7 8
11 : 5 6 9 12
12 : 7 8 9 11

990. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 9 10 11
7 : 3 4 10 12
8 : 3 5 11 12
9 : 4 6 11 12
10 : 5 6 7 12
11 : 5 6 8 9
12 : 7 8 9 10

991. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 9 10 12
7 : 3 4 8 10
8 : 3 5 7 12
9 : 4 6 11 12
10 : 5 6 7 11
11 : 5 9 10 12
12 : 6 8 9 11

992. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 9 10 12
7 : 3 4 8 11
8 : 3 5 7 12
9 : 4 6 11 12
10 : 5 6 11 12
11 : 5 7 9 10
12 : 6 8 9 10

993. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 9 10 12
7 : 3 4 10 11
8 : 3 5 9 11
9 : 4 6 8 12
10 : 5 6 7 12
11 : 5 7 8 12
12 : 6 9 10 11

994. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 9 10 12
7 : 3 4 10 11
8 : 3 5 9 12
9 : 4 6 8 11
10 : 5 6 7 12
11 : 5 7 9 12
12 : 6 8 10 11

995. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 9 10 12
7 : 3 4 10 11
8 : 3 5 9 12
9 : 4 6 8 12
10 : 5 6 7 11
11 : 5 7 10 12
12 : 6 8 9 11

996. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 9 10 12
7 : 3 4 10 11
8 : 3 5 10 12
9 : 4 6 11 12
10 : 5 6 7 8
11 : 5 7 9 12
12 : 6 8 9 11

997. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 10 11
6 : 2 9 10 12
7 : 3 4 10 11
8 : 3 5 11 12
9 : 4 6 10 12
10 : 5 6 7 9
